,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,1003,1.1.4,0,Total private dwellings,2.0,,71119.0,,,...,,...
4,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,1004,1.1.5,0,Private dwellings occupied by usual residents,3.0,,59472.0,,,...,,...
5,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,1005,1.1.6,0,Population density per square kilometre,,,25.1,,,...,,...
6,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,1006,1.1.7,0,Land area in square kilometres,,,5686.03,,,...,,...
7,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2000,1.2.1,0,Total - Age groups and average age of the population - 100% data,4.0,,142910.0,,69305.0,,73605.0,
8,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2001,1.2.1.1,1,  0 to 14 years,,,22685.0,,11570.0,,11115.0,
9,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2002,1.2.1.1.1,2,    0 to 4 years,,,7005.0,,3645.0,,3360.0,
10,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2003,1.2.1.1.2,2,    5 to 9 years,,,7905.0,,3985.0,,3925.0,
11,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2004,1.2.1.1.3,2,    10 to 14 years,,,7775.0,,3940.0,,3830.0,
12,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2005,1.2.1.2,1,  15 to 64 years,,,92510.0,,45090.0,,47420.0,
13,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2006,1.2.1.2.1,2,    15 to 19 years,,,8645.0,,4435.0,,4215.0,
14,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2007,1.2.1.2.2,2,    20 to 24 years,,,8620.0,,4390.0,,4225.0,
15,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2008,1.2.1.2.3,2,    25 to 29 years,,,7650.0,,3700.0,,3945.0,
16,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2009,1.2.1.2.4,2,    30 to 34 years,,,7760.0,,3735.0,,4025.0,
17,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2010,1.2.1.2.5,2,    35 to 39 years,,,8180.0,,3885.0,,4295.0,
18,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2011,1.2.1.2.6,2,    40 to 44 years,,,8820.0,,4235.0,,4585.0,
19,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2012,1.2.1.2.7,2,    45 to 49 years,,,9560.0,,4650.0,,4910.0,
20,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2013,1.2.1.2.8,2,    50 to 54 years,,,11250.0,,5425.0,,5825.0,
21,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2014,1.2.1.2.9,2,    55 to 59 years,,,11330.0,,5420.0,,5915.0,
22,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2015,1.2.1.2.10,2,    60 to 64 years,,,10685.0,,5215.0,,5475.0,
23,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2016,1.2.1.3,1,  65 years and over,,,27710.0,,12640.0,,15070.0,
24,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2017,1.2.1.3.1,2,    65 to 69 years,,,9940.0,,4830.0,,5110.0,
25,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2018,1.2.1.3.2,2,    70 to 74 years,,,6625.0,,3170.0,,3455.0,
26,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2019,1.2.1.3.3,2,    75 to 79 years,,,4695.0,,2180.0,,2520.0,
27,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2020,1.2.1.3.4,2,    80 to 84 years,,,3370.0,,1440.0,,1930.0,
28,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2021,1.2.1.3.5,2,    85 years and over,,,3080.0,,1020.0,,2060.0,
29,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2022,1.2.1.3.5.1,3,      85 to 89 years,,,1895.0,,715.0,,1180.0,
30,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2023,1.2.1.3.5.2,3,      90 to 94 years,,,910.0,,260.0,,650.0,
31,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2024,1.2.1.3.5.3,3,      95 to 99 years,,,250.0,,45.0,,210.0,
32,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2025,1.2.1.3.5.4,3,      100 years and over,,,30.0,,5.0,,25.0,
33,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2027,1.2.2,0,Total - Distribution (%) of the population by broad age groups - 100% data,,,100.0,,100.0,,100.0,
34,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2028,1.2.2.1,1,  0 to 14 years,,,15.9,,16.7,,15.1,
35,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2029,1.2.2.2,1,  15 to 64 years,,,64.7,,65.1,,64.4,
36,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2030,1.2.2.3,1,  65 years and over,,,19.4,,18.2,,20.5,
37,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2031,1.2.2.3.1,2,    85 years and over,,,2.2,,1.5,,2.8,
38,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2032,1.2.3,0,Average age of the population,,,42.7,,41.7,,43.6,
39,11,Prince Edward Island,2016A000211,11,Prince Edward Island,,Population,2033,1.2.4,0,Median age of the population,,,44.5,,43.6,,45.4,
0,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,1000,1.1.1,0,"Population, 2016",1.0,,923598.0,,,...,,...
1,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,1001,1.1.2,0,"Population, 2011",1.0,,921727.0,,,...,,...
2,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,1002,1.1.3,0,"Population percentage change, 2011 to 2016",,,0.2,,,...,,...
3,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,1003,1.1.4,0,Total private dwellings,2.0,,458568.0,,,...,,...
4,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,1004,1.1.5,0,Private dwellings occupied by usual residents,3.0,,401990.0,,,...,,...
5,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,1005,1.1.6,0,Population density per square kilometre,,,17.4,,,...,,...
6,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,1006,1.1.7,0,Land area in square kilometres,,,52942.27,,,...,,...
7,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2000,1.2.1,0,Total - Age groups and average age of the population - 100% data,4.0,,923600.0,,446885.0,,476715.0,
8,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2001,1.2.1.1,1,  0 to 14 years,,,133825.0,,68370.0,,65455.0,
9,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2002,1.2.1.1.1,2,    0 to 4 years,,,42005.0,,21365.0,,20640.0,
10,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2003,1.2.1.1.2,2,    5 to 9 years,,,45980.0,,23650.0,,22330.0,
11,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2004,1.2.1.1.3,2,    10 to 14 years,,,45845.0,,23350.0,,22490.0,
12,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2005,1.2.1.2,1,  15 to 64 years,,,605950.0,,295100.0,,310845.0,
13,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2006,1.2.1.2.1,2,    15 to 19 years,,,51255.0,,26240.0,,25015.0,
14,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2007,1.2.1.2.2,2,    20 to 24 years,,,56160.0,,28150.0,,28010.0,
15,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2008,1.2.1.2.3,2,    25 to 29 years,,,53725.0,,26790.0,,26940.0,
16,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2009,1.2.1.2.4,2,    30 to 34 years,,,51730.0,,25130.0,,26600.0,
17,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2010,1.2.1.2.5,2,    35 to 39 years,,,52010.0,,24560.0,,27450.0,
18,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2011,1.2.1.2.6,2,    40 to 44 years,,,57050.0,,27245.0,,29805.0,
19,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2012,1.2.1.2.7,2,    45 to 49 years,,,61890.0,,29720.0,,32170.0,
20,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2013,1.2.1.2.8,2,    50 to 54 years,,,75675.0,,36615.0,,39065.0,
21,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2014,1.2.1.2.9,2,    55 to 59 years,,,76505.0,,36925.0,,39580.0,
22,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2015,1.2.1.2.10,2,    60 to 64 years,,,69960.0,,33735.0,,36225.0,
23,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2016,1.2.1.3,1,  65 years and over,,,183820.0,,83415.0,,100405.0,
24,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2017,1.2.1.3.1,2,    65 to 69 years,,,63710.0,,30810.0,,32905.0,
25,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2018,1.2.1.3.2,2,    70 to 74 years,,,45005.0,,21520.0,,23485.0,
26,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2019,1.2.1.3.3,2,    75 to 79 years,,,31545.0,,14520.0,,17030.0,
27,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2020,1.2.1.3.4,2,    80 to 84 years,,,21915.0,,9425.0,,12495.0,
28,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2021,1.2.1.3.5,2,    85 years and over,,,21645.0,,7140.0,,14505.0,
29,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2022,1.2.1.3.5.1,3,      85 to 89 years,,,13205.0,,4845.0,,8360.0,
30,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2023,1.2.1.3.5.2,3,      90 to 94 years,,,6320.0,,1830.0,,4485.0,
31,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2024,1.2.1.3.5.3,3,      95 to 99 years,,,1855.0,,415.0,,1430.0,
32,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2025,1.2.1.3.5.4,3,      100 years and over,,,270.0,,45.0,,225.0,
33,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2027,1.2.2,0,Total - Distribution (%) of the population by broad age groups - 100% data,,,100.0,,100.0,,100.0,
34,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2028,1.2.2.1,1,  0 to 14 years,,,14.5,,15.3,,13.7,
35,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2029,1.2.2.2,1,  15 to 64 years,,,65.6,,66.0,,65.2,
36,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2030,1.2.2.3,1,  65 years and over,,,19.9,,18.7,,21.1,
37,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2031,1.2.2.3.1,2,    85 years and over,,,2.3,,1.6,,3.0,
38,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2032,1.2.3,0,Average age of the population,,,43.5,,42.5,,44.4,
39,12,Nova Scotia,2016A000212,12,Nova Scotia,,Population,2033,1.2.4,0,Median age of the population,,,45.5,,44.5,,46.4,
0,13,New Brunswick,2016A000213,13,New Brunswick,,Population,1000,1.1.1,0,"Population, 2016",1.0,,747101.0,,,...,,...
1,13,New Brunswick,2016A000213,13,New Brunswick,,Population,1001,1.1.2,0,"Population, 2011",1.0,,751171.0,,,...,,...
2,13,New Brunswick,2016A000213,13,New Brunswick,,Population,1002,1.1.3,0,"Population percentage change, 2011 to 2016",,,-0.5,,,...,,...
3,13,New Brunswick,2016A000213,13,New Brunswick,,Population,1003,1.1.4,0,Total private dwellings,2.0,,359721.0,,,...,,...
4,13,New Brunswick,2016A000213,13,New Brunswick,,Population,1004,1.1.5,0,Private dwellings occupied by usual residents,3.0,,319773.0,,,...,,...
5,13,New Brunswick,2016A000213,13,New Brunswick,,Population,1005,1.1.6,0,Population density per square kilometre,,,10.5,,,...,,...
6,13,New Brunswick,2016A000213,13,New Brunswick,,Population,1006,1.1.7,0,Land area in square kilometres,,,71388.81,,,...,,...
7,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2000,1.2.1,0,Total - Age groups and average age of the population - 100% data,4.0,,747105.0,,365355.0,,381745.0,
8,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2001,1.2.1.1,1,  0 to 14 years,,,110495.0,,56320.0,,54180.0,
9,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2002,1.2.1.1.1,2,    0 to 4 years,,,34365.0,,17505.0,,16860.0,
10,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2003,1.2.1.1.2,2,    5 to 9 years,,,38250.0,,19515.0,,18735.0,
11,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2004,1.2.1.1.3,2,    10 to 14 years,,,37880.0,,19295.0,,18585.0,
12,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2005,1.2.1.2,1,  15 to 64 years,,,487820.0,,240535.0,,247285.0,
13,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2006,1.2.1.2.1,2,    15 to 19 years,,,40605.0,,20905.0,,19705.0,
14,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2007,1.2.1.2.2,2,    20 to 24 years,,,41445.0,,21280.0,,20165.0,
15,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2008,1.2.1.2.3,2,    25 to 29 years,,,39245.0,,19745.0,,19505.0,
16,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2009,1.2.1.2.4,2,    30 to 34 years,,,41510.0,,20140.0,,21365.0,
17,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2010,1.2.1.2.5,2,    35 to 39 years,,,44435.0,,21585.0,,22850.0,
18,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2011,1.2.1.2.6,2,    40 to 44 years,,,48430.0,,23520.0,,24910.0,
19,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2012,1.2.1.2.7,2,    45 to 49 years,,,51300.0,,25195.0,,26105.0,
20,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2013,1.2.1.2.8,2,    50 to 54 years,,,61055.0,,29795.0,,31265.0,
21,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2014,1.2.1.2.9,2,    55 to 59 years,,,61740.0,,30210.0,,31530.0,
22,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2015,1.2.1.2.10,2,    60 to 64 years,,,58060.0,,28170.0,,29895.0,
23,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2016,1.2.1.3,1,  65 years and over,,,148785.0,,68500.0,,80280.0,
24,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2017,1.2.1.3.1,2,    65 to 69 years,,,52160.0,,25595.0,,26570.0,
25,13,New Brunswick,2016A000213,13,New Brunswick,,Population,2018,1.2.1.3.2,2,    70 to 74 years,,,36050.0,,17695.0,,18360.0,
